"Name" "Item" "piece" "O" "Na" "Mg" "Alu" "Si" "K" "Ca" "Fe" "Type"
"400" "c8" 34 2 45.7822261926104 9.18513616921305 2.28184047801451 0.894661205148735 34.8060903700325 0.15 6.98157764241576 0 "c"
"401" "c8" 34 2 44.9185958696487 8.83156172708215 2.16668621778938 0.367894056092019 35.7204776458364 0.18 7.82245056520386 0 "c"
"402" "c8" 34 2 46.3245132234418 9.15477828547847 2.30085472477903 0.350717103171094 34.5696581898479 0.1 7.18218669991545 0 "c"
"403" "c8" 34 3 46.0769038713197 9.19532062629636 2.2687309999231 0.344151479224086 34.9125319854394 0.16 7.03606907050772 0 "c"
"404" "c8" 34 3 46.4120575137888 9.1716431877738 2.28214833583776 0.310377979609179 34.647291389066 0.16 7.01130458299343 0 "c"
"405" "c8" 34 3 46.4992113275281 9.17736737663831 2.24863460288797 0.349647287110918 34.647024794959 0.14 6.97785919419523 0 "c"
"406" "c8" 34 4 45.864464535878 9.14185162095348 2.30040625198345 0.319944197195605 34.8428551831314 0.19 7.34176723402581 0 "c"
"407" "c8" 34 4 48.5500471662588 9.53676945912681 2.35901230032388 0.326594383092639 32.8300593767201 0.14 6.26032997690823 0 "c"
"408" "c8" 34 4 48.6311801952174 9.64639057890169 2.34996498507452 0.32675396099302 32.7736035489839 0.09 6.09927665685881 0 "c"
"409" "c9" 35 1 48.0414834253978 8.00294246997406 2.1413883155694 0.496029049880118 34.8378162149912 0 6.56601704921154 0 "c"
"410" "c9" 35 1 47.9615990286141 8.13155533149292 2.19812019359208 0.455155632086517 34.770738667441 0 6.45388543010261 0 "c"
"411" "c9" 35 1 48.1754528584169 8.07414750890467 2.12019247132839 0.465217806390078 34.7047296583187 0 6.54899821260265 0 "c"
"412" "c9" 35 2 49.1770684389135 8.53168589102192 2.17944539354737 0.425978923033516 33.6320079557804 0 6.07786486134217 0 "c"
"413" "c9" 35 2 49.1083638044542 8.56522200656661 2.22582798280965 0.409375157700839 33.5485147163961 0 6.11404235781705 0 "c"
"414" "c9" 35 2 49.111677768507 8.71368718154763 2.24581020122593 0.391346589524613 33.577298984464 0 5.94979935016536 0 "c"
"415" "c9" 35 3 47.3356989133051 9.597567306496 2.33765748506291 0.370332335894693 33.7028570151167 0 6.721703035863 0 "c"
"416" "c9" 35 3 47.2781812725174 9.59279815045516 2.26050290611322 0.381112905767277 33.7300428766144 0 6.73006485463236 0 "c"
"417" "c9" 35 3 47.2951780158619 9.65772785644606 2.26930651037004 0.331724167181174 33.7099527700891 0 6.71457006644829 0 "c"
"418" "c9" 35 4 47.1715669975524 9.52275099783351 2.18230717955759 0.329554356239802 33.9065716511508 0 6.92230291978307 0 "c"
"419" "c9" 35 4 47.6536285281658 9.53247499161335 2.19526438251477 0.343997039837604 33.5535766283459 0 6.62061184529014 0 "c"
"420" "c9" 35 4 47.9742396218842 9.41401228927744 2.20229785824384 0.320659571146377 33.281660425571 0 6.80122982944182 0 "c"
"421" "c10" 36 1 47.9682735102257 9.4046823681932 2.18100103084219 0.296437921969728 33.2772649560696 0 6.71630897024368 0 "c"
"422" "c10" 36 1 47.6892993676087 9.60568311272757 2.18819955485264 0.275198986501153 33.2915015934938 0 6.71615210389479 0 "c"
"423" "c10" 36 1 47.7446134095861 9.54386454876479 2.17816788414537 0.30233498020201 33.2934824582832 0 6.76815963311553 0 "c"
"424" "c10" 36 2 44.3718615498717 9.01677210079009 2.20846076996562 0.36595707216213 35.8824569933595 0 7.99104876705054 0 "c"
"425" "c10" 36 2 44.0548258672733 8.8345145725118 2.11546569289604 0.323326135868443 36.1587941287313 0 8.27143043403194 0 "c"
"426" "c10" 36 2 45.2529998850602 9.18855288870889 2.17352401436064 0.402567547794328 35.3243530586313 0 7.51871062808962 0 "c"
"427" "c10" 36 3 50.105573309843 10.1511949928524 2.2183085950765 0.406676541629384 31.2319874324622 0 5.7718482768725 0 "c"
"428" "c10" 36 3 44.6306612076585 8.71643691275677 2.08329365965813 0.363431650200148 35.2747339891984 0 8.7195153551435 0 "c"
"429" "c10" 36 3 48.9448602735932 9.90526710450815 2.18283428344836 0.354546014613559 31.9477620578288 0 6.47919330847578 0 "c"
"430" "c10" 36 4 47.4504692035701 9.93762701890642 2.32381364859865 0.313166022938432 33.382285794164 0 6.49098325531488 0 "c"
"431" "c10" 36 4 47.8524081374009 9.86475236487099 2.17765850284932 0.356931140280685 33.0634903031893 0 6.48743965417804 0 "c"
"432" "c10" 36 4 47.5613302642299 9.81089757319495 2.2844863416762 0.366191520880252 33.3221709358584 0 6.48350275684782 0 "c"
"433" "c11" 37 1 45.5911429170373 8.90507839991617 2.3154265062816 0.595370924320119 35.8172284272785 0.33 6.40737597095407 0 "c"
"434" "c11" 37 1 45.5563312070208 9.161170817152 2.34613348487568 0.568711489377669 35.6916369103172 0.26 6.38787217174642 0 "c"
"435" "c11" 37 1 44.9831989996971 8.97896109228786 2.29781531186163 0.526565766134298 36.4068448828286 0.26 6.57267891523479 0 "c"
"436" "c11" 37 2 48.1757019397233 9.533935349429 2.25889310505697 0.590706734407778 33.6129452599039 0.26 5.54764289687562 0 "c"
"437" "c11" 37 2 47.2219789176768 9.27581507137437 2.36412940796617 0.587744324452063 34.3610487955712 0.25 5.90065774812774 0 "c"
"438" "c11" 37 2 47.8774573916943 9.37661414677489 2.27994096538621 0.575784137676042 34.0057047182229 0.21 5.65957702891657 0 "c"
"439" "c11" 37 3 44.6597738903193 8.83011881669862 2.22848687272629 0.580455952105898 36.7934488958317 0.32 6.59456965540229 0 "c"
"440" "c11" 37 3 44.2340946998151 8.92957908443465 2.22792103525352 0.654658245671755 36.7604633394994 0.3 6.87567063248267 0 "c"
"441" "c11" 37 3 44.7947412825926 8.82007802030946 2.26534788142694 0.622956649212545 36.4843280428102 0.3 6.70586843702187 0 "c"
"442" "c11" 37 4 43.839044563659 8.73271044774502 2.207981743587 0.503542549644066 37.1247676724178 0.35 7.15834775964498 0 "c"
"443" "c11" 37 4 45.3749117242577 9.35776478511128 2.30597070793987 0.538929877249048 35.8171855082565 0.23 6.37657845330983 0 "c"
"444" "c11" 37 4 48.0984364296005 9.60462185788264 2.28075795045535 0.539619725780855 33.6411156624442 0.27 5.50033802772341 0 "c"
"445" "c12" 38 1 48.5516022712787 9.7370584467673 2.28056571763228 0.192498629912552 32.6109482811277 0.11 6.303259053121 0.26 "c"
"446" "c12" 38 1 49.070264542995 9.66484667903563 2.286451334747 0.147018243275275 32.3900015745673 0.09 6.29561350319799 0.2 "c"
"447" "c12" 38 1 48.6460926311587 9.65263282206884 2.30715792759893 0.231597564006188 32.6307648550092 0.13 6.33807242646125 0.19 "c"
"448" "c12" 38 2 46.9213751508701 9.3447292733627 2.19811906414101 0.206439690917444 34.144488659789 0.11 7.03180171904979 0.2 "c"
"449" "c12" 38 2 47.0896960910131 9.31414841167295 2.21843672294227 0.228172281501548 33.9869236710112 0.11 6.97505262376529 0.21 "c"
"450" "c12" 38 2 48.6761063210498 9.443290090102 2.21304148680105 0.184842283483282 32.7167475178326 0.12 6.53443956133327 0.25 "c"
"451" "c12" 38 3 49.7117331826401 9.71096911113759 2.27783458170696 0.166525972852645 31.8762073200286 0.1 6.07568839791971 0.22 "c"
"452" "c12" 38 3 49.1929878822041 9.81583216345716 2.32673311483136 0.24273510947649 32.098347928927 0.13 6.12115457901134 0.22 "c"
"453" "c12" 38 3 47.0543135670033 9.11122711741077 2.17181805141009 0.257809013805498 34.0571755491648 0.15 7.04496691998981 0.27 "c"
"454" "c12" 38 4 44.9546741925985 8.71562765209631 2.13078882235494 0.278313850237374 35.6094279997537 0.09 8.06517655119016 0.25 "c"
"455" "c12" 38 4 45.6113205161543 9.02619936486113 2.135410227835 0.191187029712188 35.1944085992207 0.13 7.60171381923076 0.26 "c"
"456" "c12" 38 4 45.5398180526401 8.8532929698872 2.15437911129829 0.236457540802105 35.3925806888328 0.1 7.70926158310357 0.24 "c"
"457" "c13" 39 1 46.9770286480937 9.956823320615 2.26822413824711 0.353753604791408 33.8853308265989 0.08 5.81030391496319 0.57 "c"
"458" "c13" 39 1 48.0711575157674 10.2124257872782 2.142883905827 0.332366524672318 32.7805010736697 0.1 5.65361531120903 0.59 "c"
"459" "c13" 39 1 46.8015513225596 10.0425662495916 2.26413144764992 0.328041654993658 34.0158525508664 0.08 5.78676174232424 0.58 "c"
"460" "c13" 39 2 45.7411129058128 9.69144287061348 2.15717093393204 0.271717242387743 34.7523096701904 0.12 6.40672003829946 0.74 "c"
"461" "c13" 39 2 45.9377481466599 9.68430159704215 2.14105242702038 0.277182682244163 34.7192654320099 0.08 6.38064733883823 0.61 "c"
"462" "c13" 39 2 45.5669454565006 9.64823767369309 2.18869338385707 0.316104651472056 34.9957705574588 0.11 6.3846883389404 0.65 "c"
"463" "c13" 39 3 44.2629668968386 9.42732112961972 2.22217559131967 0.299272439126676 35.8256499498453 0.16 6.95298763971829 0.67 "c"
"464" "c13" 39 3 44.8073114703383 9.5711502826218 2.0949770696237 0.313004130126867 35.5655921136645 0.18 6.62668881344906 0.7 "c"
"465" "c13" 39 3 44.5475215336324 9.43168067067631 2.11623077293758 0.383086856064149 35.729726337976 0.12 6.82238287983522 0.75 "c"
"466" "c13" 39 4 46.1342102615467 9.63954687816137 2.06623395943993 0.335421070716776 34.5821501289195 0.13 6.30941238164413 0.67 "c"
"467" "c13" 39 4 46.1511130274173 9.8355580891627 2.14288297436678 0.384148681448285 34.4247245501168 0.1 6.18025230266125 0.6 "c"
"468" "c13" 39 4 46.3714244900818 9.74622313048795 2.11651827948399 0.289061908336154 34.4722429106051 0.11 6.16377506198642 0.59 "c"
"469" "c14" 40 1 44.8934002006293 9.02783572540641 2.172390845892 0.398017753535653 36.4148213415214 0 7.19351813451968 0 "c"
"470" "c14" 40 1 44.900692899656 8.90799556603857 2.13926437740639 0.363165515785533 36.5050446214908 0 7.28322760724471 0 "c"
"471" "c14" 40 1 45.0596592909572 8.81539989113605 2.14996389802882 0.383180957422626 36.5431641307146 0 7.1443337439995 0 "c"
"472" "c14" 40 2 47.9040553860076 9.45867376414463 2.18884151478107 0.395250515444048 33.9592916724009 0 6.1816478899051 0 "c"
"473" "c14" 40 2 48.13374229522 9.59504998491873 2.28575489235695 0.378154894032601 33.7379215853655 0 5.98992248141047 0 "c"
"474" "c14" 40 2 47.705268951476 9.6886084130494 2.25568865256026 0.384052806748416 33.9486871626579 0 6.08573507252178 0 "c"
"475" "c14" 40 3 49.9248625651653 10.0042148980072 2.27924212568152 0.397292717334761 32.129320169778 0 5.46330042238665 0 "c"
"476" "c14" 40 3 49.6339639149777 9.84329690214943 2.29736987846729 0.361476726023927 32.514683473379 0 5.54390177995713 0 "c"
"477" "c14" 40 3 50.0155593464594 9.86524574855057 2.22726928209296 0.383074718916754 32.1720141495471 0 5.48315276902909 0 "c"
"478" "c14" 40 4 46.6352424626388 9.39818869966459 2.20580496414816 0.344083399603288 35.0620723283222 0 6.4926916067667 0 "c"
"479" "c14" 40 4 47.224785453615 9.3915367743 2.2371501470244 0.42630695494183 34.5143280144993 0 6.31065885032665 0 "c"
"480" "c14" 40 4 47.929079086015 9.65867109555495 2.2946047016259 0.350870817013712 33.9523150614456 0 5.97756803228609 0 "c"
"481" "c15" 41 1 50.3881508813449 10.060086314448 2.54227928983204 0.278934970493717 31.3358207815672 0 5.43502228277713 0 "c"
"482" "c15" 41 1 49.934531095223 10.1145707902242 2.59458132269148 0.28231253288894 31.6916282767463 0 5.46829454544504 0 "c"
"483" "c15" 41 1 49.4946782601633 10.1439886072259 2.50073171108335 0.332017880015787 31.852694792815 0 5.62688987441436 0 "c"
"484" "c15" 41 2 49.7017531247631 9.83700046513594 2.62263184943234 0.390935935226853 32.069809664896 0 5.45135336874754 0 "c"
"485" "c15" 41 2 49.1527777492199 9.86442507533713 2.66397305558052 0.404591232539701 32.5914508639749 0 5.42538207080404 0 "c"
"486" "c15" 41 2 49.2215652903797 9.90694156500608 2.64235092771984 0.422260289955275 32.3991634922936 0 5.44088457960796 0 "c"
"487" "c15" 41 3 51.206946040295 10.1188713125365 2.57609142893284 0.245007237524186 30.6821017600097 0 5.14346176743391 0 "c"
"488" "c15" 41 3 48.80863649996 9.93064153615942 2.68094658061071 0.276169629086945 32.5177038837495 0 5.75600629164304 0 "c"
"489" "c15" 41 3 45.9587209130015 8.95941295415837 2.53275009667062 0.784524117705766 34.8431043276945 0 6.86929051163033 0 "c"
"490" "c15" 41 4 49.0968874306032 9.86876309132852 2.66142700466956 0.406548932496842 32.540695883185 0 5.42537079526541 0 "c"
"491" "c15" 41 4 49.2390608375803 9.92169610087431 2.6372491229077 0.416443555020675 32.3474110291636 0 5.42917401528458 0 "c"
"492" "c15" 41 4 49.1943252811054 9.88059499638081 2.61978960044329 0.479217017272765 32.3888283547581 0 5.43946822483306 0 "c"
"493" "c16" 42 1 44.5471963150503 8.51698821404092 2.12898314751156 0.358460700563651 36.1982143032616 0.12 7.90523461299128 0.24 "c"
"494" "c16" 42 1 45.0382038569817 8.52222632034403 2.20002967547486 0.372424187599801 35.7185045184286 0.15 7.73608808171965 0.3 "c"
"495" "c16" 42 1 44.5011912216664 8.3439283006407 2.21751967120014 0.358295165796106 36.2278578805256 0.2 7.88292880688583 0.33 "c"
"496" "c16" 42 2 47.4340119623461 8.74446385504844 2.16644174238417 0.43099291599454 34.0390069889278 0.18 6.74268953514263 0.3 "c"
"497" "c16" 42 2 46.6295687216565 8.78443683942106 2.20414023852947 0.441587296866375 34.4930875253333 0.21 6.9060161181663 0.32 "c"
"498" "c16" 42 2 47.976947990229 8.93908862719695 2.23503834467542 0.402200724854357 33.6799135111126 0.16 6.39852594628683 0.3 "c"
"499" "c16" 42 3 48.7185552651594 9.34390612773587 2.2713211253243 0.323847454909053 32.73393765731 0.17 6.2778180057743 0.18 "c"
"500" "c16" 42 3 47.523824741212 9.20619657377093 2.2169691846745 0.397779400017352 33.7399375610266 0.15 6.55682292744445 0.3 "c"
"501" "c16" 42 3 48.1120987284077 9.44193823472759 2.25323073127964 0.365987958756601 33.1831878281892 0.15 6.35169624806235 0.21 "c"
"502" "c16" 42 4 48.66746650699 9.31490693786604 2.24541797307966 0.364608589250184 32.7923751903467 0.13 6.27087108670693 0.28 "c"
"503" "c16" 42 4 48.6525150314077 9.34900457043756 2.21199535629702 0.375777632965599 32.8064498267039 0.17 6.25943866012252 0.23 "c"
"504" "c16" 42 4 48.6721276238667 9.41410042144096 2.30175712507391 0.35038439984826 32.6647539972481 0.13 6.27492408666285 0.24 "c"
"505" "c17" 43 1 44.2705905611084 8.8425408290775 2.34503478625425 0.340294509885644 37.0199097321601 0.27 7.07506373935019 0 "c"
"506" "c17" 43 1 44.62837459035 8.76679020315593 2.28099035680088 0.351766053654044 37.0200876771164 0.25 6.90772337465802 0 "c"
"507" "c17" 43 1 44.6198590726059 8.90866889953819 2.3161807501698 0.359689201010299 36.8368873574119 0.26 6.98680643178375 0 "c"
"508" "c17" 43 2 48.1548017330551 9.71516013458797 2.46762959622731 0.293818003929007 33.7110766450819 0.2 5.66132965090256 0 "c"
"509" "c17" 43 2 47.8973863113471 9.4746391202102 2.36388507618594 0.325427642191105 34.0561325754495 0.19 5.82005230957874 0 "c"
"510" "c17" 43 2 47.6504993178441 9.34312469713274 2.42423333570628 0.373553918628804 34.3176976940152 0.23 5.819388838687 0 "c"
"511" "c17" 43 3 45.2474484711321 9.07400601824154 2.37396010334844 0.405829062522736 36.1390893324479 0.24 6.56726562073679 0 "c"
"512" "c17" 43 3 45.3134591255557 9.17044174413409 2.29965000191193 0.350012687170394 36.3061277423203 0.22 6.5847081038926 0 "c"
"513" "c17" 43 3 45.1150319969802 9.08573078916258 2.31937793538906 0.394996296481461 36.4574257145919 0.21 6.6470528639411 0 "c"
"514" "c17" 43 4 45.2378025611443 9.08481422693096 2.33862706379839 0.368926391402337 36.342159867035 0.27 6.49711168564515 0 "c"
"515" "c17" 43 4 47.585998036014 9.35514228890139 2.33129015274931 0.372807839628138 34.36746418073 0.2 6.02801198692028 0 "c"
"516" "c17" 43 4 45.3581519895121 8.98343177680739 2.33531072988571 0.418590019715842 36.0608505432062 0.22 6.78384546306431 0 "c"
"517" "c18" 44 1 42.8626336836876 8.88791299326772 2.25751490420041 0.413683232170465 37.0157107650543 0.15 8.27056622968248 0.29 "c"
"518" "c18" 44 1 44.8243023019555 9.16962449952518 2.25710272224349 0.461715577770016 35.5305642476726 0.17 7.44384138043406 0.24 "c"
"519" "c18" 44 1 46.3229830564023 9.43162216135821 2.3270419287713 0.425233547585402 34.2640629449412 0.17 6.95054322068406 0.2 "c"
"520" "c18" 44 2 48.272225410278 9.89114465661755 2.36406405390133 0.399235957558728 32.7588760237482 0.15 6.03240057701213 0.19 "c"
"521" "c18" 44 2 47.9836029974651 9.83173348346674 2.36475347806119 0.425206672375082 32.9054550851364 0.16 6.27073990412557 0.2 "c"
"522" "c18" 44 2 48.1381091535558 9.76429878541807 2.29067445380926 0.471500781347707 32.8690043989336 0.15 6.23123694814568 0.2 "c"
"523" "c18" 44 3 45.7397743747648 9.35229239301045 2.26720465573672 0.344588496043066 34.8106655741404 0.18 7.25690795442639 0.18 "c"
"524" "c18" 44 3 46.152178186007 9.04634549018978 2.28821575761314 0.438101490674516 34.6395883950692 0.18 7.08342992512809 0.23 "c"
"525" "c18" 44 3 45.984459453507 9.14552675879463 2.28410880013563 0.443681955516246 34.7197290782541 0.24 7.1433845735376 0.24 "c"
"526" "c18" 44 4 47.3575127890163 9.77197580656152 2.28381146216367 0.396798570857022 33.404786822238 0.14 6.45808693291413 0.23 "c"
"527" "c18" 44 4 47.6730618085874 10.1201110071866 2.32670140808552 0.382373864510543 32.9770796527596 0.18 6.18241155136678 0.18 "c"
"528" "c18" 44 4 47.8096369821285 10.0328202291893 2.30767136970795 0.38776550310979 33.0205091173252 0.16 6.23166937059469 0.13 "c"
"529" "c19" 45 1 48.5502486029767 8.43542164978378 2.23690843135015 0.323389557923826 33.6786395826199 0.17 6.19980214362304 0.16 "c"
"530" "c19" 45 1 48.2110648649487 8.50858199308634 2.32102391990323 0.403064753136472 33.9472905393945 0.13 6.10698311979254 0.17 "c"
"531" "c19" 45 1 48.4285074945131 8.60482356990146 2.2448935260372 0.355498975764198 33.8474011378625 0.16 6.05581911028573 0.17 "c"
"532" "c19" 45 2 45.3938986889206 8.78103623734079 2.15153440310204 0.399968025396912 35.1379407622303 0.22 7.44265236009059 0.23 "c"
"533" "c19" 45 2 46.0001928786362 8.90548761835706 2.22353523970336 0.312078997679169 34.6551325159097 0.16 7.27163120260128 0.28 "c"
"534" "c19" 45 2 45.3984992341825 8.87406047216161 2.15649601238224 0.367772313371827 35.0522908446002 0.2 7.56200568422702 0.2 "c"
"535" "c19" 45 3 48.2121863743109 9.34773602806946 2.27160016496542 0.376178738912877 32.7641129304696 0.15 6.38259491530393 0.26 "c"
"536" "c19" 45 3 48.1504685571316 9.2799586922753 2.27302638132063 0.386517406784727 32.9236132847822 0.15 6.43415089144909 0.19 "c"
"537" "c19" 45 3 47.6934341171295 9.26352300069012 2.28173860431609 0.411211785262979 33.1935757778033 0.15 6.57944086068319 0.22 "c"
"538" "c19" 45 4 48.0481871852233 9.4322389137852 2.25151005001812 0.361290435140018 32.9955755098283 0.19 6.36229474722091 0.16 "c"
"539" "c19" 45 4 48.3880535770583 9.48370322580006 2.30843964024231 0.315639924977503 32.5690819074874 0.16 6.3074960499174 0.22 "c"
"540" "c19" 45 4 47.8951310918185 9.33796167121157 2.18396793617916 0.320009254711363 33.2151757361476 0.14 6.52179114599467 0.2 "c"
"541" "c20" 46 1 47.3155742542082 8.87903047348865 2.19892693953152 0.369169000398487 34.0762388679787 0.18 6.77512197572058 0.2 "c"
"542" "c20" 46 1 46.68515673955 8.76592882495559 2.23331088374113 0.439565450734358 34.4049803488722 0.12 6.91142787190612 0.34 "c"
"543" "c20" 46 1 47.049058702575 8.44434483556485 2.1388553477918 0.369040068812313 33.7982631547021 0.19 7.81136246839449 0.13 "c"
"544" "c20" 46 2 48.4033124725583 9.09662652721925 2.21501048460583 0.339717083560249 33.0480445572507 0.19 6.50070734519136 0.26 "c"
"545" "c20" 46 2 48.0614509664604 9.14475969322702 2.23519744403032 0.370557965383847 33.2149552668845 0.14 6.5827149929503 0.27 "c"
"546" "c20" 46 2 47.7886750794011 9.19886596712831 2.28760384927355 0.40724874211346 33.3411917041425 0.13 6.58193164660188 0.24 "c"
"547" "c20" 46 3 46.5837857842532 8.5645154447216 2.09138254384141 0.346578109344206 34.4840119008167 0.17 7.48870210699822 0.21 "c"
"548" "c20" 46 3 46.5084499004055 8.88278496917671 2.19793035804529 0.30266803919889 34.2708303773146 0.15 7.42018014415043 0.29 "c"
"549" "c20" 46 3 45.6433371876131 8.75237273391302 2.27596500276145 0.396542428758812 35.0223372222687 0.2 7.44364792752141 0.23 "c"
"550" "c20" 46 4 48.1101354958772 9.14527201235556 2.25268459165695 0.384166753007719 33.1415652116568 0.17 6.58630167094438 0.25 "c"
"551" "c20" 46 4 49.0204651066819 9.30973867446642 2.3114698583919 0.439785934790178 32.276272327595 0.1 6.25711739298073 0.19 "c"
"552" "c20" 46 4 48.5622325038088 9.29585706636375 2.26792061382819 0.349271888223778 32.7867718798774 0.16 6.3598676362798 0.19 "c"
"553" "c21" 47 1 47.0504656766487 9.36261274827294 2.17085889970256 0.398297486727852 34.7869401107749 0.24 5.92105887760916 0 "c"
"554" "c21" 47 1 47.082902503719 9.44804015622493 2.10327729050252 0.301431289134118 34.7552152362993 0.29 5.93717791746319 0 "c"
"555" "c21" 47 1 46.6792679738754 9.42606075105033 2.1604802996541 0.325401346486741 35.0348537955621 0.22 6.11140957751707 0 "c"
"556" "c21" 47 2 51.6949628657479 9.95781313259387 2.24577940919062 0.436277366328592 30.7931640058965 0.23 4.61455322429012 0 "c"
"557" "c21" 47 2 50.8739363745154 9.91986746764973 2.18164711510148 0.384821163012044 31.4809142113513 0.21 4.83634413422855 0 "c"
"558" "c21" 47 2 50.7968756084237 9.90319133936372 2.19263586202077 0.415276019035406 31.4898660203161 0.21 4.93236773689176 0 "c"
"559" "c21" 47 3 47.4739783677949 9.44852862623291 2.20844546362032 0.331727590361817 34.4738708511013 0.24 5.7756189160963 0 "c"
"560" "c21" 47 3 46.9941411951548 9.44393979877855 2.19249801377402 0.355493259898167 34.8567359275541 0.18 5.99277703841047 0 "c"
"561" "c21" 47 3 47.4677751740194 9.44006671120704 2.09834856411845 0.389892751509067 34.5379008177016 0.22 5.8345769455091 0 "c"
"562" "c21" 47 4 47.9776462427546 8.5858296762613 2.12917232076137 0.298769266947154 35.2665875216519 0.26 5.4237755290965 0 "c"
"563" "c21" 47 4 48.0534311727203 8.45441359982597 2.10055350363301 0.321139132648309 35.265750479783 0.25 5.4927712013305 0 "c"
"564" "c21" 47 4 47.8886310472273 8.54005328713557 2.16424489953384 0.323904699352925 35.2101214422643 0.24 5.60378479260999 0 "c"
"565" "c22" 48 1 52.2566260555502 10.5277456852373 2.24162600882951 0.416155231389339 29.955785313451 0.17 4.1417211424341 0.29 "c"
"566" "c22" 48 1 51.7537210974673 10.5038902183656 2.27769598795948 0.355340246310489 30.1843257007517 0.23 4.27549986532934 0.3 "c"
"567" "c22" 48 1 51.3887994999749 10.2638358122097 2.16557587447364 0.417886379871286 30.7803253341458 0.22 4.46568968955917 0.3 "c"
"568" "c22" 48 2 50.2638477824043 10.2699779779998 2.33894507385147 0.349847353685111 31.5617916196634 0.23 4.68008078659615 0.31 "c"
"569" "c22" 48 2 49.3071407222569 10.0695964208109 2.21557284411333 0.358413373622559 32.2898374861417 0.21 5.05265607366405 0.44 "c"
"570" "c22" 48 2 49.9181902545493 10.096605428 2.2640421355435 0.365221194769854 31.9635581476645 0.12 4.8529085558198 0.35 "c"
"571" "c22" 48 3 48.5643280482862 10.0871618036142 2.22786048376134 0.487501319199667 32.8449363622706 0.2 5.16317521143396 0.39 "c"
"572" "c22" 48 3 50.3954101792412 10.0932618800351 2.18662579249109 0.581372330513521 31.5253688357184 0.25 4.58130696523161 0.37 "c"
"573" "c22" 48 3 50.0705500120336 10.3809127589652 2.1276503685696 0.457250466052257 31.7596050199759 0.24 4.56781664840573 0.38 "c"
"574" "c22" 48 4 49.3306273042741 10.0559005212268 2.21426759726314 0.358721418161582 32.2911354775547 0.21 5.06906114968768 0.44 "c"
"575" "c22" 48 4 49.9348826024954 10.0976607015857 2.25623669503021 0.367505199724291 31.9977744554719 0.12 4.89241044657039 0.35 "c"
"576" "c22" 48 4 50.768015533332 10.171590867928 2.23284798524397 0.41760634818232 31.2647824285634 0.23 4.51365203578312 0.34 "c"
"577" "c23" 49 1 48.0875844918189 9.84136436434722 2.22197598953971 0.343948522744208 33.4564425743551 0.22 5.71525460153864 0 "c"
"578" "c23" 49 1 47.8762570290895 9.89449140887334 2.31488810660155 0.40445316505858 33.4491334037686 0.25 5.72593562835874 0 "c"
"579" "c23" 49 1 47.9983730364069 9.80841779879055 2.25223871003866 0.330650810247388 33.5321662762888 0.22 5.7592163251471 0 "c"
"580" "c23" 49 2 45.8296908067357 9.27214164752755 2.20382155255577 0.399857129978203 35.5032392862398 0.25 6.39043878541057 0 "c"
"581" "c23" 49 2 46.4802828482629 9.63032282953833 2.28744207010128 0.374370781284271 34.7765611315003 0.17 6.12054840251882 0 "c"
"582" "c23" 49 2 47.2826410335111 9.88362743764043 2.26101350843851 0.392358529568377 34.0642831483903 0.16 5.92392103040777 0 "c"
"583" "c23" 49 3 45.9830164134994 9.70186828709145 2.31322094996051 0.400328947312332 35.0005242620756 0.2 6.23556398471598 0 "c"
"584" "c23" 49 3 46.493597363157 9.60077057267073 2.20778704479992 0.345075366888204 34.8846157684735 0.22 6.17767749298347 0 "c"
"585" "c23" 49 3 46.1823267700232 9.50940900599123 2.224660614559 0.340056423609799 35.0916825880343 0.25 6.29806282888763 0 "c"
"586" "c23" 49 4 47.3060919717953 9.71638420106773 2.27608832868687 0.330851394268099 34.115606956408 0.19 5.89174910334774 0 "c"
"587" "c23" 49 4 47.6164999999769 9.64893515065946 2.16720919298228 0.335277508132798 34.0615517618334 0.25 5.84038192929546 0 "c"
"588" "c23" 49 4 46.9334536331919 9.70513307749111 2.29842338406306 0.310431439336057 34.3674124755308 0.19 5.99307420793776 0 "c"
"589" "c24" 50 1 48.8683730518027 9.39189002855859 2.19591291045682 0.335118864914982 33.2554237328868 0.2 5.82471918592098 0 "c"
"590" "c24" 50 1 48.2394495527356 9.32963863922809 2.25730111960367 0.409267657764088 33.6201169842435 0.19 6.08377223745841 0 "c"
"591" "c24" 50 1 48.2452278796232 9.36502164145298 2.27940888984683 0.302747379081218 33.6523557059517 0.22 6.02382884429473 0 "c"
"592" "c24" 50 2 47.6899942322679 9.35694951822424 2.27430667076014 0.483868839602415 33.7737921832524 0.23 6.28972492631617 0 "c"
"593" "c24" 50 2 47.6789584801164 9.23985267212909 2.25020562223442 0.496699102630335 33.9437379128981 0.3 6.21612910840344 0 "c"
"594" "c24" 50 2 47.8554194506146 9.34548204039031 2.25310505918742 0.477232579653228 33.8191820020041 0.25 6.12118902431996 0 "c"
"595" "c24" 50 3 47.5402726808717 9.36681771177826 2.33559001048535 0.385225353848029 34.0761499008682 0.27 6.04637727462679 0 "c"
"596" "c24" 50 3 47.2174333588181 9.22247138206281 2.16888883682336 0.384159820268119 34.3873832596475 0.21 6.36774917149653 0 "c"
"597" "c24" 50 3 46.7651686566417 9.13151992220998 2.24721972562025 0.336879789295791 34.7358549154925 0.19 6.67010085356711 0 "c"
"598" "c24" 50 4 47.0091544560382 8.2258976998643 2.19880617097743 0.288721546129885 35.915223482764 0.22 6.241387728788 0 "c"
